#chr	gene_cis_start	gene_cis_end	gene_id	TSS	end.x	gene_name	TADB_start	TADB_end	TADB_index	TADB_id
chr14	61840000	67760000	ENSG00000259010	64601643	64601644	NUP50P1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000259076	64596535	64596536	AL049869.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	64960000	ENSG00000259093	63178189	63178190	AL137191.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000259116	64540367	64540368	AL049869.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000259160	64535878	64535879	AL049869.3	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	64960000	ENSG00000261242	63543568	63543569	AL136038.3	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	64960000	ENSG00000270878	63595290	63595291	GCATP1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	64960000	ENSG00000270912	63808545	63808546	RPS28P1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000271511	64361391	64361392	AL161756.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000272909	64442237	64442238	AL122035.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	64960000	ENSG00000274015	63642034	63642035	AL136038.4	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000284269	64785685	64785686	MIR7855	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	61840000	67760000	ENSG00000284664	64352283	64352284	AL161756.3	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	63986894	67760000	ENSG00000257365	64986894	64986895	FNTB	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64003325	67760000	ENSG00000272158	65003766	65003767	AL139022.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64006174	67760000	ENSG00000125952	65102694	65102695	MAX	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64044687	67760000	ENSG00000266531	65044687	65044688	MIR4706	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64082033	67760000	ENSG00000259118	65082033	65082034	AL139022.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64124352	67760000	ENSG00000222985	65124541	65124542	RNU2-14P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64197254	67760000	ENSG00000255002	65222442	65222443	LINC02324	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64234515	67760000	ENSG00000258878	65235100	65235101	AL355076.3	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64236480	67760000	ENSG00000258760	65318789	65318790	AL355076.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64266638	67760000	ENSG00000258613	65267689	65267690	RPL21P7	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64268828	67760000	ENSG00000214759	65268828	65268829	AL355076.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64279266	67760000	ENSG00000259078	65279266	65279267	PTBP1P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000033170	65410591	65410592	FUT8	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68589612	ENSG00000054690	67533289	67533290	PLEKHH1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68695774	ENSG00000072042	67695773	67695774	RDH11	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	69800000	ENSG00000072121	67816589	67816590	ZFYVE26	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68336061	ENSG00000072415	67240712	67240713	MPP5	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68651708	ENSG00000081181	67619919	67619920	ARG2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68360265	ENSG00000100554	67360264	67360265	ATP6V1D	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68412167	ENSG00000100558	67412166	67412167	PLEK2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68600282	ENSG00000100564	67600281	67600282	PIGH	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68674820	ENSG00000100568	67674819	67674820	VTI1B	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68386516	ENSG00000134001	67360327	67360328	EIF2S1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	69800000	ENSG00000139988	67701885	67701886	RDH12	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68181803	ENSG00000171723	66507406	66507407	GPHN	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68228550	ENSG00000172717	67189392	67189393	FAM71D	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000180662	65468340	65468341	RPL21P8	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000196553	66411703	66411704	CCDC196	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68533739	ENSG00000198133	67533738	67533739	TMEM229B	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68340176	ENSG00000199755	67340067	67340068	Y_RNA	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000200860	66177634	66177635	Y_RNA	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68617415	ENSG00000201529	67617414	67617415	Y_RNA	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000207781	65471101	65471102	MIR625	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000224861	66013788	66013789	YBX1P1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	69800000	ENSG00000239820	67751543	67751544	RN7SL213P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68706252	ENSG00000241542	67705953	67705954	RN7SL369P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68690367	ENSG00000258466	67690366	67690367	AL049779.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67969816	ENSG00000258490	66969815	66969816	AL049835.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000258502	66111556	66111557	LINC02290	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000258561	66509393	66509394	AL359232.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68715204	ENSG00000258618	67714544	67714545	RPL21P9	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68652614	ENSG00000258626	67652613	67652614	COX7A2P1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000258629	65881069	65881070	NCOA4P1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67761018	ENSG00000258796	66760531	66760532	AL133241.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000258847	66004522	66004523	AL391261.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000258960	65901450	65901451	FTH1P13	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000258980	65529573	65529574	EIF1AXP2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68200327	ENSG00000258988	67199061	67199062	SF3B4P1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68613864	ENSG00000259502	67610985	67610986	AL132640.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68616626	ENSG00000259648	67614928	67614929	AL132640.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68441930	ENSG00000265993	67441929	67441930	MIR5694	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000266740	65335182	65335183	MIR4708	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	69800000	ENSG00000271697	67735194	67735195	AL049779.3	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68657211	ENSG00000272253	67657210	67657211	RNA5SP386	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000276116	65412689	65412690	FUT8-AS1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000277651	65987446	65987447	AL391261.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68294073	ENSG00000286319	67294072	67294073	AL135978.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68639675	ENSG00000286861	67639674	67639675	AL049779.4	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	67760000	ENSG00000287833	66248810	66248811	AL157997.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	66799003	69800000	ENSG00000258759	67799003	67799004	AL049779.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	66819778	69800000	ENSG00000182185	67819778	67819779	RAD51B	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67113706	69800000	ENSG00000274666	68114143	68114144	AL133370.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67125004	69800000	ENSG00000258837	68130195	68130196	AL133370.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67149617	69800000	ENSG00000244677	68149907	68149908	RN7SL706P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67236243	69800000	ENSG00000243546	68236538	68236539	RN7SL108P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67338728	69800000	ENSG00000240210	68339527	68339528	AL122013.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67421698	69800000	ENSG00000258477	68422195	68422196	PPIAP6	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67605396	69800000	ENSG00000287385	68611731	68611732	AL121820.3	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67627166	69800000	ENSG00000259038	68628444	68628445	AL121820.2	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67683411	69800000	ENSG00000258623	68685564	68685565	AL121820.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67693089	69800000	ENSG00000242941	68693089	68693090	RPL12P7	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67693656	69800000	ENSG00000287167	68695733	68695734	AL133313.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67720000	69800000	ENSG00000185650	68796252	68796253	ZFP36L1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67720000	69800000	ENSG00000207089	68736027	68736028	RNU6-921P	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	67720000	69800000	ENSG00000287913	68731233	68731234	AL132986.1	63084232	68816590	TADB_1091	chr14_63084232_68816590
chr14	64320000	68589612	ENSG00000054690	67533289	67533290	PLEKHH1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68695774	ENSG00000072042	67695773	67695774	RDH11	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	69800000	ENSG00000072121	67816589	67816590	ZFYVE26	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68336061	ENSG00000072415	67240712	67240713	MPP5	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68651708	ENSG00000081181	67619919	67619920	ARG2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68360265	ENSG00000100554	67360264	67360265	ATP6V1D	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68412167	ENSG00000100558	67412166	67412167	PLEK2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68600282	ENSG00000100564	67600281	67600282	PIGH	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68674820	ENSG00000100568	67674819	67674820	VTI1B	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68386516	ENSG00000134001	67360327	67360328	EIF2S1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	69800000	ENSG00000139988	67701885	67701886	RDH12	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68228550	ENSG00000172717	67189392	67189393	FAM71D	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68533739	ENSG00000198133	67533738	67533739	TMEM229B	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68340176	ENSG00000199755	67340067	67340068	Y_RNA	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68617415	ENSG00000201529	67617414	67617415	Y_RNA	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	69800000	ENSG00000239820	67751543	67751544	RN7SL213P	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68706252	ENSG00000241542	67705953	67705954	RN7SL369P	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68690367	ENSG00000258466	67690366	67690367	AL049779.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	67969816	ENSG00000258490	66969815	66969816	AL049835.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68715204	ENSG00000258618	67714544	67714545	RPL21P9	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68652614	ENSG00000258626	67652613	67652614	COX7A2P1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	67761018	ENSG00000258796	66760531	66760532	AL133241.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68200327	ENSG00000258988	67199061	67199062	SF3B4P1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68613864	ENSG00000259502	67610985	67610986	AL132640.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68616626	ENSG00000259648	67614928	67614929	AL132640.2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68441930	ENSG00000265993	67441929	67441930	MIR5694	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	69800000	ENSG00000271697	67735194	67735195	AL049779.3	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68657211	ENSG00000272253	67657210	67657211	RNA5SP386	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68294073	ENSG00000286319	67294072	67294073	AL135978.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	64320000	68639675	ENSG00000286861	67639674	67639675	AL049779.4	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	66799003	69800000	ENSG00000258759	67799003	67799004	AL049779.2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	66819778	69800000	ENSG00000182185	67819778	67819779	RAD51B	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67113706	69800000	ENSG00000274666	68114143	68114144	AL133370.2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67125004	69800000	ENSG00000258837	68130195	68130196	AL133370.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67149617	69800000	ENSG00000244677	68149907	68149908	RN7SL706P	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67236243	69800000	ENSG00000243546	68236538	68236539	RN7SL108P	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67338728	69800000	ENSG00000240210	68339527	68339528	AL122013.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67421698	69800000	ENSG00000258477	68422195	68422196	PPIAP6	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67605396	69800000	ENSG00000287385	68611731	68611732	AL121820.3	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67627166	69800000	ENSG00000259038	68628444	68628445	AL121820.2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67683411	69800000	ENSG00000258623	68685564	68685565	AL121820.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67693089	69800000	ENSG00000242941	68693089	68693090	RPL12P7	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67693656	69800000	ENSG00000287167	68695733	68695734	AL133313.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000029364	69398014	69398015	SLC39A9	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69979440	ENSG00000072110	68979439	68979440	ACTN1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000081177	69191510	69191511	EXD2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000100626	69259276	69259277	GALNT16	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000100632	69398298	69398299	ERH	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000100647	69611595	69611596	SUSD6	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000100650	69726899	69726900	SRSF5	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000100652	69797240	69797241	SLC10A1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000139990	69153118	69153119	DCAF5	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000175985	69484727	69484728	PLEKHD1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69800000	ENSG00000185650	68796252	68796253	ZFP36L1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000206768	69143952	69143953	Y_RNA	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69800000	ENSG00000207089	68736027	68736028	RNU6-921P	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	70023308	ENSG00000242293	69023307	69023308	RPS29P1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000244237	69561469	69561470	AL133445.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000258520	69260566	69260567	AL359317.1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69936864	ENSG00000258531	68936601	68936602	BANF1P1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69869951	ENSG00000258565	68869950	68869951	BLZF2P	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000258957	69214091	69214092	AL359317.2	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69888084	ENSG00000258967	68888083	68888084	HMGN1P3	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	69987463	ENSG00000259062	68979681	68979682	ACTN1-AS1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	70085389	ENSG00000259165	69083397	69083398	DDX18P1	66701885	70797241	TADB_1092	chr14_66701885_70797241
chr14	67720000	72520000	ENSG00000267909	69574870	69574871	CCDC177	66701885	70797241	TADB_1092	chr14_66701885_70797241
